,date_game,game_season,age,team_id,game_location,opp_id,game_result,goals,assists,points,plus_minus,pen_min,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shots,shot_pct,shifts,time_on_ice,hits_all,blocks_all,faceoff_wins_all,faceoff_losses_all,faceoff_percentage_all
0,2013-02-05,1,19-328,NYR,@,NJD,L,0,0,0,1,0,0,0,0,0,,,,2,0.0,20,14:25,1,0,1,0,100.0
1,2013-02-07,2,19-330,NYR,,NYI,W,2,0,2,2,0,1,1,0,0,,,,2,100.0,19,13:31,2,0,5,3,62.5
2,2013-02-10,3,19-333,NYR,,TBL,W,0,0,0,-1,0,0,0,0,0,,,,2,0.0,19,13:44,0,0,3,8,27.3
3,2013-02-12,4,19-335,NYR,@,BOS,W,0,0,0,1,0,0,0,0,0,,,,0,,15,12:24,7,0,2,7,22.2
4,2013-02-14,5,19-337,NYR,,NYI,L-SO,0,0,0,-1,0,0,0,0,0,,,,1,0.0,13,9:41,1,0,1,0,100.0
5,2013-02-17,6,19-340,NYR,,WSH,W,0,0,0,-1,2,0,0,0,0,,,,0,,14,13:52,1,0,0,1,0.0
6,2013-02-19,7,19-342,NYR,,MTL,L,0,0,0,-1,0,0,0,0,0,,,,1,0.0,16,16:15,3,0,2,0,100.0
7,2013-02-21,8,19-344,NYR,@,OTT,L-SO,0,1,1,0,0,0,0,0,0,,,,0,,16,9:42,2,0,1,0,100.0
8,2013-02-23,9,19-346,NYR,@,MTL,L,0,0,0,0,0,0,0,0,0,,,,0,,18,13:39,0,0,6,3,66.7
9,2013-02-26,10,19-349,NYR,,WPG,L,0,0,0,-2,2,0,0,0,0,,,,3,0.0,16,11:26,4,1,0,0,
10,2013-02-28,11,19-351,NYR,,TBL,W,0,1,1,1,0,0,0,0,0,,,,4,0.0,17,12:33,0,0,1,1,50.0
11,2013-03-03,12,19-354,NYR,,BUF,W,0,0,0,0,0,0,0,0,0,,,,3,0.0,16,13:42,2,0,1,1,50.0
12,2013-03-05,13,19-356,NYR,,PHI,W,0,0,0,2,0,0,0,0,0,,,,1,0.0,21,18:40,1,0,8,8,50.0
13,2013-03-07,14,19-358,NYR,@,NYI,W,0,0,0,0,0,0,0,0,0,,,,3,0.0,23,17:56,1,1,6,1,85.7
14,2013-03-08,15,19-359,NYR,,OTT,L,0,0,0,0,0,0,0,0,0,,,,2,0.0,17,11:24,2,0,3,2,60.0
15,2013-03-10,16,19-361,NYR,@,WSH,W,0,0,0,-1,0,0,0,0,0,,,,3,0.0,19,15:10,3,1,1,1,50.0
16,2013-03-12,17,19-363,NYR,@,BUF,L,0,0,0,-1,0,0,0,0,0,,,,1,0.0,15,13:04,2,0,1,0,100.0
17,2013-03-14,18,20-000,NYR,@,WPG,L,0,0,0,0,0,0,0,0,0,,,,1,0.0,13,10:09,1,1,0,0,
18,2013-03-16,19,20-002,NYR,@,PIT,L,0,0,0,-1,2,0,0,0,0,,,,0,,17,12:30,5,0,0,0,
19,2013-03-18,20,20-004,NYR,,CAR,W,0,0,0,0,0,0,0,0,0,,,,0,,15,14:41,3,0,0,0,
20,2013-03-19,21,20-005,NYR,@,NJD,W,0,0,0,0,2,0,0,0,0,,,,2,0.0,18,13:38,0,2,0,0,
21,2013-03-21,22,20-007,NYR,,FLA,L,0,0,0,0,0,0,0,0,0,,,,4,0.0,16,13:18,2,1,0,1,0.0
22,2013-03-26,23,20-012,NYR,@,PHI,W,0,0,0,-1,0,0,0,0,0,,,,2,0.0,20,17:11,1,0,10,3,76.9
23,2013-03-28,24,20-014,NYR,@,OTT,L,0,0,0,-1,0,0,0,0,0,,,,2,0.0,20,17:22,2,3,6,7,46.2
24,2013-03-30,25,20-016,NYR,@,MTL,L,0,0,0,-1,0,0,0,0,0,,,,3,0.0,19,14:32,0,1,4,8,33.3
25,2013-04-01,26,20-018,NYR,,WPG,W,0,0,0,-2,0,0,0,0,0,,,,1,0.0,6,7:08,1,1,1,0,100.0
26,2013-10-03,1,20-203,NYR,@,PHX,L,0,0,0,0,2,0,0,0,0,,,,1,0.0,16,11:58,1,1,1,0,100.0
27,2013-10-16,2,20-216,NYR,@,WSH,W,0,0,0,0,0,0,0,0,0,,,,0,,13,10:12,0,1,0,0,
28,2013-10-19,3,20-219,NYR,@,NJD,L,0,0,0,0,0,0,0,0,0,,,,3,0.0,19,15:08,2,0,2,2,50.0
29,2013-10-24,4,20-224,NYR,@,PHI,L,0,0,0,0,0,0,0,0,0,,,,0,,20,13:35,4,0,0,0,
30,2013-10-26,5,20-226,NYR,@,DET,W,0,0,0,0,2,0,0,0,0,,,,0,,22,14:27,0,1,0,0,
31,2013-10-28,6,20-228,NYR,,MTL,L,0,0,0,-1,0,0,0,0,0,,,,3,0.0,21,14:28,0,1,4,3,57.1
32,2013-10-29,7,20-229,NYR,@,NYI,W,0,0,0,0,0,0,0,0,0,,,,3,0.0,17,12:41,1,1,0,0,
33,2013-10-31,8,20-231,NYR,,BUF,W,0,1,1,0,0,0,0,0,0,,,,2,0.0,19,14:58,2,0,0,0,
34,2013-11-02,9,20-233,NYR,,CAR,W,0,0,0,0,0,0,0,0,0,,,,0,,15,12:12,1,0,0,2,0.0
35,2013-11-06,10,20-237,NYR,,PIT,W,0,0,0,0,0,0,0,0,0,,,,0,,11,8:43,1,0,0,0,
36,2013-11-07,11,20-238,NYR,@,CBJ,W,0,0,0,-1,2,0,0,0,0,,,,1,0.0,16,7:48,1,0,0,0,
37,2013-11-10,12,20-241,NYR,,FLA,W,1,0,1,-1,2,1,0,0,0,,,,2,50.0,14,8:03,2,0,0,0,
38,2013-11-12,13,20-243,NYR,,NJD,L,0,0,0,-1,0,0,0,0,0,,,,0,,10,5:04,1,2,0,0,
39,2013-11-16,14,20-247,NYR,@,MTL,W,0,0,0,0,0,0,0,0,0,,,,3,0.0,12,8:11,1,2,0,0,
40,2013-11-17,15,20-248,NYR,,LAK,L,0,0,0,0,0,0,0,0,0,,,,1,0.0,16,9:14,0,0,0,0,
41,2013-12-07,16,20-268,NYR,,NJD,L-OT,0,0,0,0,0,0,0,0,0,,,,2,0.0,19,11:49,2,3,0,0,
42,2013-12-08,17,20-269,NYR,,WSH,L,0,0,0,-2,0,0,0,0,0,,,,0,,14,9:01,0,0,0,0,
43,2013-12-20,18,20-281,NYR,,NYI,L,0,0,0,-1,0,0,0,0,0,,,,1,0.0,15,11:22,2,0,2,3,40.0
44,2013-12-22,19,20-283,NYR,,MIN,W,0,0,0,0,0,0,0,0,0,,,,3,0.0,17,13:23,5,0,4,3,57.1
45,2013-12-23,20,20-284,NYR,,TOR,W,1,0,1,1,0,1,0,0,0,,,,5,20.0,13,9:29,1,0,3,4,42.9
46,2013-12-27,21,20-288,NYR,@,WSH,L,0,0,0,0,2,0,0,0,0,,,,3,0.0,16,10:11,2,1,3,3,50.0
47,2013-12-29,22,20-290,NYR,@,TBL,W,0,0,0,-1,2,0,0,0,0,,,,0,,16,12:12,2,0,3,3,50.0
48,2013-12-31,23,20-292,NYR,@,FLA,W,0,0,0,0,2,0,0,0,0,,,,1,0.0,13,8:41,3,1,1,1,50.0
49,2014-01-04,24,20-296,NYR,@,TOR,W,0,1,1,1,0,0,0,0,0,,,,1,0.0,20,14:06,2,0,0,0,
50,2014-01-06,25,20-298,NYR,,CBJ,L-SO,0,0,0,-1,0,0,0,0,0,,,,0,,15,13:06,0,2,0,0,
51,2014-02-27,26,20-350,NYR,,CHI,W,0,1,1,1,2,0,0,0,0,,,,2,0.0,22,12:18,2,0,0,0,
52,2014-03-01,27,20-352,NYR,@,PHI,L,0,0,0,0,0,0,0,0,0,,,,2,0.0,17,13:00,2,0,0,0,
53,2014-03-02,28,20-353,NYR,,BOS,L,1,0,1,0,0,1,0,0,0,,,,4,25.0,21,14:59,0,1,1,0,100.0
54,2014-03-26,29,21-012,NYR,,PHI,W,0,0,0,1,2,0,0,0,0,,,,1,0.0,18,13:19,4,0,2,0,100.0
